"","origin","destination","age","sex","year","proportion_value_em","proportion_value_im","value_est"
"398","AT","NL","Y50-54","F",2014,NA,NA,0.0104804527996697
"399","AT","NL","Y50-54","F",2015,NA,NA,0.0118991861054096
"400","AT","NL","Y50-54","M",2009,NA,NA,0.0149947231319227
"401","AT","NL","Y50-54","M",2010,NA,NA,0.0146091833500318
"402","AT","NL","Y50-54","M",2011,NA,NA,0.0141962669759068
"403","AT","NL","Y50-54","M",2012,NA,NA,0.0166996664590265
"404","AT","NL","Y50-54","M",2013,NA,NA,0.0131726601783062
"405","AT","NL","Y50-54","M",2014,NA,NA,0.01378377558699
"406","AT","NL","Y50-54","M",2015,NA,NA,0.0128819203144118
"407","AT","NL","Y55-59","F",2009,NA,NA,0.00697209589506223
"408","AT","NL","Y55-59","F",2010,NA,NA,0.00716437899110809
"409","AT","NL","Y55-59","F",2011,NA,NA,0.00671574289345465
"410","AT","NL","Y55-59","F",2012,NA,NA,0.00756767441529673
"411","AT","NL","Y55-59","F",2013,NA,NA,0.00681476432581693
"412","AT","NL","Y55-59","F",2014,NA,NA,0.00745574767626563
"413","AT","NL","Y55-59","F",2015,NA,NA,0.00775586444236647
"414","AT","NL","Y55-59","M",2009,NA,NA,0.00840159733952787
"415","AT","NL","Y55-59","M",2010,NA,NA,0.00777744839475006
"416","AT","NL","Y55-59","M",2011,NA,NA,0.00726021480505014
"417","AT","NL","Y55-59","M",2012,NA,NA,0.00905785422995841
"418","AT","NL","Y55-59","M",2013,NA,NA,0.00839726642082586
"419","AT","NL","Y55-59","M",2014,NA,NA,0.00745174864617918
"420","AT","NL","Y55-59","M",2015,NA,NA,0.00791653340521825
"421","AT","NL","Y60-64","F",2009,NA,NA,0.00599365908026383
"422","AT","NL","Y60-64","F",2010,NA,NA,0.00608759342071733
"423","AT","NL","Y60-64","F",2011,NA,NA,0.00605983313732898
"424","AT","NL","Y60-64","F",2012,NA,NA,0.00615232910447843
"425","AT","NL","Y60-64","F",2013,NA,NA,0.00682490545159357
"426","AT","NL","Y60-64","F",2014,NA,NA,0.00584817851956842
"427","AT","NL","Y60-64","F",2015,NA,NA,0.00562168335411013
"428","AT","NL","Y60-64","M",2009,NA,NA,0.00650001458974528
"429","AT","NL","Y60-64","M",2010,NA,NA,0.0069254972263718
"430","AT","NL","Y60-64","M",2011,NA,NA,0.00592239832639093
"431","AT","NL","Y60-64","M",2012,NA,NA,0.00647100654996344
"432","AT","NL","Y60-64","M",2013,NA,NA,0.00777164777617793
"433","AT","NL","Y60-64","M",2014,NA,NA,0.00727473994848105
"434","AT","NL","Y60-64","M",2015,NA,NA,0.00677920379017342
"435","AT","NL","Y65-69","F",2009,NA,NA,0.00406127916233768
"436","AT","NL","Y65-69","F",2010,NA,NA,0.00414080206503977
"437","AT","NL","Y65-69","F",2011,NA,NA,0.0037386986197033
"438","AT","NL","Y65-69","F",2012,NA,NA,0.0038297816374588
"439","AT","NL","Y65-69","F",2013,NA,NA,0.00440638578941695
"440","AT","NL","Y65-69","F",2014,NA,NA,0.00394888173375779
"441","AT","NL","Y65-69","F",2015,NA,NA,0.00425751277221424
"442","AT","NL","Y65-69","M",2009,NA,NA,0.00465535860953428
"443","AT","NL","Y65-69","M",2010,NA,NA,0.00407731458783128
"444","AT","NL","Y65-69","M",2011,NA,NA,0.00399722191853709
"445","AT","NL","Y65-69","M",2012,NA,NA,0.00381671336828164
"446","AT","NL","Y65-69","M",2013,NA,NA,0.00446548972001559
"447","AT","NL","Y65-69","M",2014,NA,NA,0.00453421026625901
"448","AT","NL","Y65-69","M",2015,NA,NA,0.00443386405787353
"449","AT","NL","Y70-74","F",2009,NA,NA,0.00184779909402867
"450","AT","NL","Y70-74","F",2010,NA,NA,0.00197352397691928
"451","AT","NL","Y70-74","F",2011,NA,NA,0.00169680915981942
"452","AT","NL","Y70-74","F",2012,NA,NA,0.00186741170270848
"453","AT","NL","Y70-74","F",2013,NA,NA,0.00177165046409787
"454","AT","NL","Y70-74","F",2014,NA,NA,0.00188891554393344
"455","AT","NL","Y70-74","F",2015,NA,NA,0.00176909379482028
"456","AT","NL","Y70-74","M",2009,NA,NA,0.00195469341295714
"457","AT","NL","Y70-74","M",2010,NA,NA,0.00223292460359233
"458","AT","NL","Y70-74","M",2011,NA,NA,0.00197052581872573
"459","AT","NL","Y70-74","M",2012,NA,NA,0.00186965364901037
"460","AT","NL","Y70-74","M",2013,NA,NA,0.00221625772536481
"461","AT","NL","Y70-74","M",2014,NA,NA,0.00191413019759417
"462","AT","NL","Y70-74","M",2015,NA,NA,0.00198367832922792
"463","AT","NL","Y75-79","F",2009,NA,NA,0.001106802618607
"464","AT","NL","Y75-79","F",2010,NA,NA,0.00096808640625525
"465","AT","NL","Y75-79","F",2011,NA,NA,0.00099695404994729
"466","AT","NL","Y75-79","F",2012,NA,NA,0.00102839771721633
"467","AT","NL","Y75-79","F",2013,NA,NA,0.00098403362354492
"468","AT","NL","Y75-79","F",2014,NA,NA,0.00103022104099997
"469","AT","NL","Y75-79","F",2015,NA,NA,0.00095689065717092
"470","AT","NL","Y75-79","M",2009,NA,NA,0.00124445855306032
"471","AT","NL","Y75-79","M",2010,NA,NA,0.00107260756784085
"472","AT","NL","Y75-79","M",2011,NA,NA,0.00101314548269637
"473","AT","NL","Y75-79","M",2012,NA,NA,0.00120922007963339
"474","AT","NL","Y75-79","M",2013,NA,NA,0.00114162072790593
"475","AT","NL","Y75-79","M",2014,NA,NA,0.00102487995135281
"476","AT","NL","Y75-79","M",2015,NA,NA,0.00105962174356817
"477","AT","NL","Y80-84","F",2009,NA,NA,0.00028534195026197
"478","AT","NL","Y80-84","F",2010,NA,NA,0.00029323419833139
"479","AT","NL","Y80-84","F",2011,NA,NA,0.00027310399880348
"480","AT","NL","Y80-84","F",2012,NA,NA,0.00027968511563596
"481","AT","NL","Y80-84","F",2013,NA,NA,0.00029498025291635
"482","AT","NL","Y80-84","F",2014,NA,NA,0.00028063666201688
"483","AT","NL","Y80-84","F",2015,NA,NA,0.00027758608645253
"484","AT","NL","Y80-84","M",2009,NA,NA,0.00030661613736905
"485","AT","NL","Y80-84","M",2010,NA,NA,0.00030192754047993
"486","AT","NL","Y80-84","M",2011,NA,NA,0.00029828188047932
"487","AT","NL","Y80-84","M",2012,NA,NA,0.00029968355826693
"488","AT","NL","Y80-84","M",2013,NA,NA,0.00030687582082559
"489","AT","NL","Y80-84","M",2014,NA,NA,0.00031800510410811
"490","AT","NL","Y80-84","M",2015,NA,NA,0.00030082205611376
"491","AT","NL","Y85-Inf","F",2009,NA,NA,0.00055525959506572
"492","AT","NL","Y85-Inf","F",2010,NA,NA,0.0005854303233284
"493","AT","NL","Y85-Inf","F",2011,NA,NA,0.00052463802718161
"494","AT","NL","Y85-Inf","F",2012,NA,NA,0.00058077889177364
"495","AT","NL","Y85-Inf","F",2013,NA,NA,0.00056978490776514
"496","AT","NL","Y85-Inf","F",2014,NA,NA,0.00058074286376111
"497","AT","NL","Y85-Inf","F",2015,NA,NA,0.00054658978199969
"498","AT","NL","Y85-Inf","M",2009,NA,NA,0.00059318247052469
"499","AT","NL","Y85-Inf","M",2010,NA,NA,0.00059247728398343
"500","AT","NL","Y85-Inf","M",2011,NA,NA,0.00056932264053125
"501","AT","NL","Y85-Inf","M",2012,NA,NA,0.00067063862855307
"502","AT","NL","Y85-Inf","M",2013,NA,NA,0.00062659831821237
"503","AT","NL","Y85-Inf","M",2014,NA,NA,0.00057719512928486
"504","AT","NL","Y85-Inf","M",2015,NA,NA,0.00060864278806914
"505","AT","SE","Y00-04","F",2009,NA,NA,0.0288431999965123
"506","AT","SE","Y00-04","F",2010,NA,NA,0.0289397821262694
"507","AT","SE","Y00-04","F",2011,NA,NA,0.0288757293340008
"508","AT","SE","Y00-04","F",2012,NA,NA,0.0289674191603131
"509","AT","SE","Y00-04","F",2013,NA,NA,0.0260265564770405
"510","AT","SE","Y00-04","F",2014,NA,NA,0.0294060248162611
"511","AT","SE","Y00-04","F",2015,NA,NA,0.029837377703671
"512","AT","SE","Y00-04","M",2009,NA,NA,0.0323798519881346
"513","AT","SE","Y00-04","M",2010,NA,NA,0.0320443495880576
"514","AT","SE","Y00-04","M",2011,NA,NA,0.0324465512857252
"515","AT","SE","Y00-04","M",2012,NA,NA,0.0320639868326607
"516","AT","SE","Y00-04","M",2013,NA,NA,0.0317072159767144
"517","AT","SE","Y00-04","M",2014,NA,NA,0.0346553807616818
"518","AT","SE","Y00-04","M",2015,NA,NA,0.0336757179322871
"519","AT","SE","Y05-09","F",2009,NA,NA,0.0204159961576887
"520","AT","SE","Y05-09","F",2010,NA,NA,0.0205683489284711
"521","AT","SE","Y05-09","F",2011,NA,NA,0.0204876469009409
"522","AT","SE","Y05-09","F",2012,NA,NA,0.0203924013113266
"523","AT","SE","Y05-09","F",2013,NA,NA,0.0222461879126858
"524","AT","SE","Y05-09","F",2014,NA,NA,0.0263824355673351
"525","AT","SE","Y05-09","F",2015,NA,NA,0.0189687022713935
"526","AT","SE","Y05-09","M",2009,NA,NA,0.0230308698131344
"527","AT","SE","Y05-09","M",2010,NA,NA,0.0228109204100923
"528","AT","SE","Y05-09","M",2011,NA,NA,0.0227884722474837
"529","AT","SE","Y05-09","M",2012,NA,NA,0.0228034681922571
"530","AT","SE","Y05-09","M",2013,NA,NA,0.0234256364889805
"531","AT","SE","Y05-09","M",2014,NA,NA,0.0238067374811357
"532","AT","SE","Y05-09","M",2015,NA,NA,0.0230585595817867
"533","AT","SE","Y10-14","F",2009,NA,NA,0.0166201898057906
"534","AT","SE","Y10-14","F",2010,NA,NA,0.0163660790834213
"535","AT","SE","Y10-14","F",2011,NA,NA,0.0164376833090152
"536","AT","SE","Y10-14","F",2012,NA,NA,0.016453352210345
"537","AT","SE","Y10-14","F",2013,NA,NA,0.0181526750169739
"538","AT","SE","Y10-14","F",2014,NA,NA,0.0164336980640807
"539","AT","SE","Y10-14","F",2015,NA,NA,0.0145568284494378
"540","AT","SE","Y10-14","M",2009,NA,NA,0.0185929090303331
"541","AT","SE","Y10-14","M",2010,NA,NA,0.0184909673635345
"542","AT","SE","Y10-14","M",2011,NA,NA,0.0185091724130125
"543","AT","SE","Y10-14","M",2012,NA,NA,0.0185435237526149
"544","AT","SE","Y10-14","M",2013,NA,NA,0.0187146126047725
"545","AT","SE","Y10-14","M",2014,NA,NA,0.0187904728047927
"546","AT","SE","Y10-14","M",2015,NA,NA,0.0182626798677021
"547","AT","SE","Y15-19","F",2009,NA,NA,0.0268557162226167
"548","AT","SE","Y15-19","F",2010,NA,NA,0.0265374349138744
"549","AT","SE","Y15-19","F",2011,NA,NA,0.0263879836852977
"550","AT","SE","Y15-19","F",2012,NA,NA,0.0271372089979479
"551","AT","SE","Y15-19","F",2013,NA,NA,0.0250065404268874
"552","AT","SE","Y15-19","F",2014,NA,NA,0.0214534393193311
"553","AT","SE","Y15-19","F",2015,NA,NA,0.0237352975163869
"554","AT","SE","Y15-19","M",2009,NA,NA,0.0296789416620274
"555","AT","SE","Y15-19","M",2010,NA,NA,0.029866473749527
"556","AT","SE","Y15-19","M",2011,NA,NA,0.0295602184711527
"557","AT","SE","Y15-19","M",2012,NA,NA,0.0297307559929457
"558","AT","SE","Y15-19","M",2013,NA,NA,0.0251136522827565
"559","AT","SE","Y15-19","M",2014,NA,NA,0.0297917836696034
"560","AT","SE","Y15-19","M",2015,NA,NA,0.0251015569332157
"561","AT","SE","Y20-24","F",2009,NA,NA,0.0694398078455052
"562","AT","SE","Y20-24","F",2010,NA,NA,0.0700956999274543
"563","AT","SE","Y20-24","F",2011,NA,NA,0.0693346749737267
"564","AT","SE","Y20-24","F",2012,NA,NA,0.0696292844648105
"565","AT","SE","Y20-24","F",2013,NA,NA,0.0777504000497223
"566","AT","SE","Y20-24","F",2014,NA,NA,0.065799555657431
"567","AT","SE","Y20-24","F",2015,NA,NA,0.0750044815843
"568","AT","SE","Y20-24","M",2009,NA,NA,0.0780081305959713
"569","AT","SE","Y20-24","M",2010,NA,NA,0.0773785010603447
"570","AT","SE","Y20-24","M",2011,NA,NA,0.0775284230019282
"571","AT","SE","Y20-24","M",2012,NA,NA,0.0770864768841343
"572","AT","SE","Y20-24","M",2013,NA,NA,0.0616687811709749
"573","AT","SE","Y20-24","M",2014,NA,NA,0.0697445940205424
"574","AT","SE","Y20-24","M",2015,NA,NA,0.0723693485136461
"575","AT","SE","Y25-29","F",2009,NA,NA,0.0824921508231193
"576","AT","SE","Y25-29","F",2010,NA,NA,0.082322611763282
"577","AT","SE","Y25-29","F",2011,NA,NA,0.0816278712461102
"578","AT","SE","Y25-29","F",2012,NA,NA,0.0814939982450456
"579","AT","SE","Y25-29","F",2013,NA,NA,0.0940381528212791
"580","AT","SE","Y25-29","F",2014,NA,NA,0.0897598268593209
"581","AT","SE","Y25-29","F",2015,NA,NA,0.0909746260640483
"582","AT","SE","Y25-29","M",2009,NA,NA,0.0920808133314935
"583","AT","SE","Y25-29","M",2010,NA,NA,0.0906953988199818
"584","AT","SE","Y25-29","M",2011,NA,NA,0.0899577035667342
"585","AT","SE","Y25-29","M",2012,NA,NA,0.090247029471134
"586","AT","SE","Y25-29","M",2013,NA,NA,0.0960312131099751
"587","AT","SE","Y25-29","M",2014,NA,NA,0.0923846433664869
"588","AT","SE","Y25-29","M",2015,NA,NA,0.0981247054736847
"589","AT","SE","Y30-34","F",2009,NA,NA,0.0552549431028989
"590","AT","SE","Y30-34","F",2010,NA,NA,0.0554817056181993
"591","AT","SE","Y30-34","F",2011,NA,NA,0.0552117036671485
"592","AT","SE","Y30-34","F",2012,NA,NA,0.0548380131786284
"593","AT","SE","Y30-34","F",2013,NA,NA,0.0558387154289143
"594","AT","SE","Y30-34","F",2014,NA,NA,0.0675868810202544
"595","AT","SE","Y30-34","F",2015,NA,NA,0.0644522573974579
"596","AT","SE","Y30-34","M",2009,NA,NA,0.0599073118250415
"597","AT","SE","Y30-34","M",2010,NA,NA,0.0604039788103
"598","AT","SE","Y30-34","M",2011,NA,NA,0.0618050255621936
"599","AT","SE","Y30-34","M",2012,NA,NA,0.0611423529992335
"600","AT","SE","Y30-34","M",2013,NA,NA,0.0654177205231284
"601","AT","SE","Y30-34","M",2014,NA,NA,0.0580069122261005
"602","AT","SE","Y30-34","M",2015,NA,NA,0.06109142124531
"603","AT","SE","Y35-39","F",2009,NA,NA,0.0340529761531779
"604","AT","SE","Y35-39","F",2010,NA,NA,0.0341909842407325
"605","AT","SE","Y35-39","F",2011,NA,NA,0.034411508279536
"606","AT","SE","Y35-39","F",2012,NA,NA,0.0342345843042427
"607","AT","SE","Y35-39","F",2013,NA,NA,0.0357240606343381
"608","AT","SE","Y35-39","F",2014,NA,NA,0.0351023914793861
"609","AT","SE","Y35-39","F",2015,NA,NA,0.0323376543966166
"610","AT","SE","Y35-39","M",2009,NA,NA,0.0380133852332
"611","AT","SE","Y35-39","M",2010,NA,NA,0.0382731670013341
"612","AT","SE","Y35-39","M",2011,NA,NA,0.0382746657880266
"613","AT","SE","Y35-39","M",2012,NA,NA,0.038111788204759
"614","AT","SE","Y35-39","M",2013,NA,NA,0.0400108657190991
"615","AT","SE","Y35-39","M",2014,NA,NA,0.0427839113511023
"616","AT","SE","Y35-39","M",2015,NA,NA,0.0431359917313979
"617","AT","SE","Y40-44","F",2009,NA,NA,0.0273935198457948
"618","AT","SE","Y40-44","F",2010,NA,NA,0.027512629384466
"619","AT","SE","Y40-44","F",2011,NA,NA,0.0273447215209967
"620","AT","SE","Y40-44","F",2012,NA,NA,0.027617167877951
"621","AT","SE","Y40-44","F",2013,NA,NA,0.0276568220516916
"622","AT","SE","Y40-44","F",2014,NA,NA,0.0301459493355758
"623","AT","SE","Y40-44","F",2015,NA,NA,0.027745546792704
"624","AT","SE","Y40-44","M",2009,NA,NA,0.0304395171209649
"625","AT","SE","Y40-44","M",2010,NA,NA,0.0301053037079022
"626","AT","SE","Y40-44","M",2011,NA,NA,0.0307777450987436
"627","AT","SE","Y40-44","M",2012,NA,NA,0.0304924683565705
"628","AT","SE","Y40-44","M",2013,NA,NA,0.0333358164360878
"629","AT","SE","Y40-44","M",2014,NA,NA,0.0308286295022428
"630","AT","SE","Y40-44","M",2015,NA,NA,0.0282502002223345
"631","AT","SE","Y45-49","F",2009,NA,NA,0.0247492396480188
"632","AT","SE","Y45-49","F",2010,NA,NA,0.0254013707126549
"633","AT","SE","Y45-49","F",2011,NA,NA,0.0251331441909208
"634","AT","SE","Y45-49","F",2012,NA,NA,0.0249723300808797
"635","AT","SE","Y45-49","F",2013,NA,NA,0.0258475844347267
"636","AT","SE","Y45-49","F",2014,NA,NA,0.0223182904066138
"637","AT","SE","Y45-49","F",2015,NA,NA,0.0223933707258055
"638","AT","SE","Y45-49","M",2009,NA,NA,0.0274803822831521
"639","AT","SE","Y45-49","M",2010,NA,NA,0.0275641379581149
"640","AT","SE","Y45-49","M",2011,NA,NA,0.0278037581338388
"641","AT","SE","Y45-49","M",2012,NA,NA,0.0282158232721517
"642","AT","SE","Y45-49","M",2013,NA,NA,0.0252837711486334
"643","AT","SE","Y45-49","M",2014,NA,NA,0.0280235431997467
"644","AT","SE","Y45-49","M",2015,NA,NA,0.0274386227967451
"645","AT","SE","Y50-54","F",2009,NA,NA,0.0188223636152896
"646","AT","SE","Y50-54","F",2010,NA,NA,0.0190968242229848
"647","AT","SE","Y50-54","F",2011,NA,NA,0.0188261233554998
"648","AT","SE","Y50-54","F",2012,NA,NA,0.0189335351057789
"649","AT","SE","Y50-54","F",2013,NA,NA,0.0164179794942696
"650","AT","SE","Y50-54","F",2014,NA,NA,0.0171876585027468
"651","AT","SE","Y50-54","F",2015,NA,NA,0.0191606840459626
"652","AT","SE","Y50-54","M",2009,NA,NA,0.0210422497978899
"653","AT","SE","Y50-54","M",2010,NA,NA,0.0214720270101652
"654","AT","SE","Y50-54","M",2011,NA,NA,0.0214995434420073
"655","AT","SE","Y50-54","M",2012,NA,NA,0.0208600595385402
"656","AT","SE","Y50-54","M",2013,NA,NA,0.0197387424716456
"657","AT","SE","Y50-54","M",2014,NA,NA,0.0188016096830763
"658","AT","SE","Y50-54","M",2015,NA,NA,0.0211283528464938
"659","AT","SE","Y55-59","F",2009,NA,NA,0.012539530143054
"660","AT","SE","Y55-59","F",2010,NA,NA,0.0126813958529148
"661","AT","SE","Y55-59","F",2011,NA,NA,0.0124728678452744
"662","AT","SE","Y55-59","F",2012,NA,NA,0.0124453284691269
"663","AT","SE","Y55-59","F",2013,NA,NA,0.0128769493569208
"664","AT","SE","Y55-59","F",2014,NA,NA,0.0104532581233095
"665","AT","SE","Y55-59","F",2015,NA,NA,0.0109319942011814
"666","AT","SE","Y55-59","M",2009,NA,NA,0.0140384246872295
"667","AT","SE","Y55-59","M",2010,NA,NA,0.0139743130499225
"668","AT","SE","Y55-59","M",2011,NA,NA,0.0138973110851897
"669","AT","SE","Y55-59","M",2012,NA,NA,0.0140473982979212
"670","AT","SE","Y55-59","M",2013,NA,NA,0.0117417269812402
"671","AT","SE","Y55-59","M",2014,NA,NA,0.011986185747899
"672","AT","SE","Y55-59","M",2015,NA,NA,0.0133602410119931
"673","AT","SE","Y60-64","F",2009,NA,NA,0.015364042549155
"674","AT","SE","Y60-64","F",2010,NA,NA,0.0153052942688867
"675","AT","SE","Y60-64","F",2011,NA,NA,0.0155425582785555
"676","AT","SE","Y60-64","F",2012,NA,NA,0.0155527408426178
"677","AT","SE","Y60-64","F",2013,NA,NA,0.0151412785119277
"678","AT","SE","Y60-64","F",2014,NA,NA,0.0143487015072682
"679","AT","SE","Y60-64","F",2015,NA,NA,0.0159036873400849
"680","AT","SE","Y60-64","M",2009,NA,NA,0.017064527959963
"681","AT","SE","Y60-64","M",2010,NA,NA,0.0171989713812361
"682","AT","SE","Y60-64","M",2011,NA,NA,0.0172207587258772
"683","AT","SE","Y60-64","M",2012,NA,NA,0.0171450603610796
"684","AT","SE","Y60-64","M",2013,NA,NA,0.0173353557657165
"685","AT","SE","Y60-64","M",2014,NA,NA,0.0180972458221806
"686","AT","SE","Y60-64","M",2015,NA,NA,0.0171036430120613
"687","AT","SE","Y65-69","F",2009,NA,NA,0.0121786722013986
"688","AT","SE","Y65-69","F",2010,NA,NA,0.0123292354194344
"689","AT","SE","Y65-69","F",2011,NA,NA,0.0122440821205792
"690","AT","SE","Y65-69","F",2012,NA,NA,0.0122144073635715
"691","AT","SE","Y65-69","F",2013,NA,NA,0.0125308742696021
"692","AT","SE","Y65-69","F",2014,NA,NA,0.0123202672900775
"693","AT","SE","Y65-69","F",2015,NA,NA,0.0112093913719319
"694","AT","SE","Y65-69","M",2009,NA,NA,0.0135169886473903
"695","AT","SE","Y65-69","M",2010,NA,NA,0.0136266177714975
"696","AT","SE","Y65-69","M",2011,NA,NA,0.0137835975128023
"697","AT","SE","Y65-69","M",2012,NA,NA,0.0138060822950307
"698","AT","SE","Y65-69","M",2013,NA,NA,0.0152311515302299
"699","AT","SE","Y65-69","M",2014,NA,NA,0.0130008910102881
"700","AT","SE","Y65-69","M",2015,NA,NA,0.0132376173699387
"701","AT","SE","Y70-74","F",2009,NA,NA,0.0073468937556358
"702","AT","SE","Y70-74","F",2010,NA,NA,0.00750030733528804
"703","AT","SE","Y70-74","F",2011,NA,NA,0.00750747634821767
"704","AT","SE","Y70-74","F",2012,NA,NA,0.00764120970626496
"705","AT","SE","Y70-74","F",2013,NA,NA,0.00767646378014456
"706","AT","SE","Y70-74","F",2014,NA,NA,0.00725303696285919
"707","AT","SE","Y70-74","F",2015,NA,NA,0.00728624909797266
"708","AT","SE","Y70-74","M",2009,NA,NA,0.00840171991080015
"709","AT","SE","Y70-74","M",2010,NA,NA,0.00842556428783531
"710","AT","SE","Y70-74","M",2011,NA,NA,0.00820845905029932
"711","AT","SE","Y70-74","M",2012,NA,NA,0.00829080613680443
"712","AT","SE","Y70-74","M",2013,NA,NA,0.00896189708613446
"713","AT","SE","Y70-74","M",2014,NA,NA,0.00892560063913216
"714","AT","SE","Y70-74","M",2015,NA,NA,0.00863873920361196
"715","AT","SE","Y75-79","F",2009,NA,NA,0.00491018234099169
"716","AT","SE","Y75-79","F",2010,NA,NA,0.00492867341734099
"717","AT","SE","Y75-79","F",2011,NA,NA,0.00495121300525287
"718","AT","SE","Y75-79","F",2012,NA,NA,0.00493294557088524
"719","AT","SE","Y75-79","F",2013,NA,NA,0.00469829416681373
"720","AT","SE","Y75-79","F",2014,NA,NA,0.00491809039033539
"721","AT","SE","Y75-79","F",2015,NA,NA,0.00476321444163395
"722","AT","SE","Y75-79","M",2009,NA,NA,0.00550086480838924
"723","AT","SE","Y75-79","M",2010,NA,NA,0.00545410924101005
"724","AT","SE","Y75-79","M",2011,NA,NA,0.00547530719887897
"725","AT","SE","Y75-79","M",2012,NA,NA,0.00543269541400358
"726","AT","SE","Y75-79","M",2013,NA,NA,0.00547760991107365
"727","AT","SE","Y75-79","M",2014,NA,NA,0.00561542443931505
"728","AT","SE","Y75-79","M",2015,NA,NA,0.00495268939970473
"729","AT","SE","Y80-84","F",2009,NA,NA,0.00110010488936759
"730","AT","SE","Y80-84","F",2010,NA,NA,0.00110006613054183
"731","AT","SE","Y80-84","F",2011,NA,NA,0.00110899780263885
"732","AT","SE","Y80-84","F",2012,NA,NA,0.00111053327411067
"733","AT","SE","Y80-84","F",2013,NA,NA,0.00113234199154657
"734","AT","SE","Y80-84","F",2014,NA,NA,0.00109234002620549
"735","AT","SE","Y80-84","F",2015,NA,NA,0.00105507891949461
"736","AT","SE","Y80-84","M",2009,NA,NA,0.00122171057834876
"737","AT","SE","Y80-84","M",2010,NA,NA,0.00122636197997205
"738","AT","SE","Y80-84","M",2011,NA,NA,0.00121409561908676
"739","AT","SE","Y80-84","M",2012,NA,NA,0.00125126365134452
"740","AT","SE","Y80-84","M",2013,NA,NA,0.00127191227462219
"741","AT","SE","Y80-84","M",2014,NA,NA,0.00122681704486755
"742","AT","SE","Y80-84","M",2015,NA,NA,0.00124918558805365
"743","AT","SE","Y85-Inf","F",2009,NA,NA,0.00118375932399102
"744","AT","SE","Y85-Inf","F",2010,NA,NA,0.0011847742760106
"745","AT","SE","Y85-Inf","F",2011,NA,NA,0.00117265228623725
"746","AT","SE","Y85-Inf","F",2012,NA,NA,0.0011929201376938
"747","AT","SE","Y85-Inf","F",2013,NA,NA,0.00120234903081651
"748","AT","SE","Y85-Inf","F",2014,NA,NA,0.00117472403867041
"749","AT","SE","Y85-Inf","F",2015,NA,NA,0.00114356364429032
"750","AT","SE","Y85-Inf","M",2009,NA,NA,0.00132010327354937
"751","AT","SE","Y85-Inf","M",2010,NA,NA,0.00133632685159487
"752","AT","SE","Y85-Inf","M",2011,NA,NA,0.00134552904304965
"753","AT","SE","Y85-Inf","M",2012,NA,NA,0.0012964082451797
"754","AT","SE","Y85-Inf","M",2013,NA,NA,0.00129411653799639
"755","AT","SE","Y85-Inf","M",2014,NA,NA,0.00140405718640998
"756","AT","SE","Y85-Inf","M",2015,NA,NA,0.00132960033780004
"757","FI","AT","Y00-04","F",2009,NA,NA,0.028722727621198
"758","FI","AT","Y00-04","F",2010,NA,NA,0.0279108736234781
"759","FI","AT","Y00-04","F",2011,NA,NA,0.0327962827100635
"760","FI","AT","Y00-04","F",2012,NA,NA,0.0311344060099407
"761","FI","AT","Y00-04","F",2013,NA,NA,0.0266823879998977
